OBJECTID;Name;Exposition;Hangneig;Woelbung;TWIndex;LS-Faktor;Pfad_Fluss;Pfad_Dorf
1509;B1510;201,0379944;3,231859922;15,23239994;-9,100720406;2,693429947;243,7109985;325,7030029
1510;B1511;322,125;2,646519899;-37,44520187;-10,89719963;1,427770019;237,8159943;247,2749939
1511;B1512;233,7460022;4,3125;-18,01339912;-6,548110008;3,108479977;873,6970215;1135,130005
1512;B1513;40,15599823;18,75119972;-13,11530018;-10,01070023;1,816349983;782,4829712;1096,329956
1513;B1514;80,53769684;5,633399963;-1,890589952;-15,47929955;2,647840023;1597,619995;2000,119995
1514;B1515;300,9639893;9,395759583;-29,17300034;-5,445250034;3,858309984;1392,969971;1736,02002
1515;B1516;89,19309998;16,05929947;-17,25139999;-11,0454998;8,20252037;1940,430054;2026,089966
1516;B1517;225;0,656958997;-28,53980064;-8,433119774;2,526590109;1334,900024;362,3089905
1517;B1518;191,8209991;10,09860039;-2,028749943;-2,872750044;6,454179764;2892,330078;1330,800049
1518;B1519;75,65070343;10,20049953;-36,4742012;-10,91829967;5,854979992;2662,030029;2024,339966
1519;B1520;354,2890015;4,658480167;-70,64089966;-4,866159916;4,584219933;1959,130005;2889,22998
1520;B1521;57,99459839;12,92420006;-16,13829994;-3,736469984;5,454609871;1934,619995;2777,590088
1521;B1522;270;0,929039001;-10,46440029;-6,539199829;11,1534996;554,1049805;159,1560059
1522;B1523;75,96379852;1,914720058;-22,29260063;-7,579299927;9,17866993;783,4169922;171,727005
1523;B1524;100,0080032;4,003250122;-5,617040157;-14,25710011;3,20517993;677,8150024;116,2850037
1524;B1525;2,174740076;17,77070045;-3,248169899;-17,33250046;2,353359938;214,8099976;397,901001
1525;B1526;81,86990356;3,281349897;-4,393770218;-6,157529831;3,346839905;328,8059998;318,3699951
1526;B1527;329,0360107;1,354159951;11,33349991;-11,6328001;1,548310041;182,3410034;429,3869934
1527;B1528;111,038002;15,76609993;-0,099920496;-16,48010063;2,451570034;164,3399963;550,8129883
1528;B1529;127,4049988;4,958600044;-8,878749847;-11,86909962;4,444620132;555,9429932;73,43209839
1529;B1530;165,9640045;5,72713995;4,208670139;-13,89210033;3,584059954;598,2529907;207,4290009
1530;B1531;180;0,464549989;-45,45899963;7,529459953;0;719,4119873;405,3900146
1531;B1532;91,30200195;19,63890076;4,629789829;-18,64220047;1,847180009;536,5549927;236,5019989
1532;B1533;55,84030151;15,34220028;23,15740013;-12,98799992;5,128200054;530,973999;250,3059998
1533;B1534;81,86990356;1,642019987;-29,76759911;-1,903519988;7,836699963;468,9289856;161,0370026
1534;B1535;191,3099976;8,233659744;-3,767119884;-13,60789967;3,358690023;284,4769897;222,0189972
1535;B1536;34,99200058;5,65226984;-16,96910095;-1,350399971;10,07600021;207,3119965;204,4360046
1536;B1537;88,45179749;8,533840179;-4,212910175;-14,88829994;3,318370104;324,8779907;239,2319946
1537;B1538;45;3,935719967;-9,3751297;-6,324550152;3,5536201;232,4929962;450,7099915
1538;B1539;202,6199951;6,017069817;-1,033740044;-13,84529972;3,289609909;30,59530067;478,0069885
1539;B1540;81,86990356;1,642019987;-15,54450035;-9,776820183;2,296000004;202,1459961;404,2349854
1540;B1541;26,56509972;1,038669944;-1,884359956;-12,27420044;1,464969993;164,3049927;439,6440125
1541;B1542;59,03620148;1,354159951;-27,69020081;-5,543910027;4,169020176;543,3829956;60,68180084
1542;B1543;351,8699951;1,642019987;-26,69179916;-3,439100027;5,788859844;475,2279968;128,8880005
1543;B1544;276,9530029;9,505849838;-8,002710342;-13,48970032;4,389389992;520,5960083;275,6889954
1544;B1545;146,3099976;1,674520016;-8,898819923;-6,252920151;4,010670185;922,5910034;487,4389954
1545;B1546;304,1140137;8,631440163;-1,302620053;-8,029649734;2,738919973;930,132019;429,1099854
1546;B1547;5,194429874;2,563910007;-8,051650047;-5,306930065;3,984329939;1323,130005;721,2839966
1547;B1548;40,2364006;7,861470222;7,759739876;1,759649992;16,30069923;1657,23999;473,0450134
1548;B1549;132,2740021;13,55379963;10,45370007;-15,43889999;2,512069941;1765,51001;450,3299866
1549;B1550;146,3099976;1,674520016;-8,08220005;-3,845999956;5,843820095;1812,099976;480,9039917
1550;B1551;27,89730072;13,16720009;4,276979923;-14,78909969;3,597949982;1175,869995;705,7000122
1551;B1552;117,8970032;4,45897007;-17,77409935;-11,0855999;5,340710163;2022,959961;316,696991
1552;B1553;45;0,328489989;-18,03009987;6,140289783;0;1795,459961;1387,869995
1553;B1554;90;1,85758996;-4,066689968;-3,730859995;5,985809803;1910,410034;412,3999939
1554;B1555;112,3799973;12,60389996;-9,186180115;-12,81499958;4,438869953;1979,949951;333,1749878
1555;B1556;201,0379944;3,231859922;-7,586750031;-5,000649929;5,382209778;1795;613,0170288
1556;B1557;233,9730072;18,30660057;-2,238240004;-14,56410027;4,064539909;116,1429977;73,27610016
1557;B1558;28,00919914;12,17870045;3,383699894;-15,99730015;2,812150002;73,53639984;245,7290039
1558;B1559;174,4720001;7,196249962;-6,359300137;-14,69909954;3,348880053;225,5079956;391,4819946
1559;B1560;73,61049652;4,108960152;2,093509912;-13,35099983;3,8166399;152,772995;345,1149902
1560;B1561;261,8699951;1,642019987;-9,917699814;-13,49660015;3,006550074;184,647995;305,677002
1561;B1562;32,47119904;3,025749922;-3,019390106;-14,26150036;2,40941;86,37280273;159,298996
1562;B1563;120,6190033;12,99800014;-1,236580014;-15,75489998;3,009180069;60,82979965;691,9450073
1563;B1564;146,3099976;5,012159824;-22,01639938;-10,28800011;7,367650032;218,1719971;916,5880127
1564;B1565;105,6419983;11,88710022;-7,086140156;-15,36709976;3,259370089;667,34198;1175,5
1565;B1566;352,875;14,6534996;-17,0053997;-15,60309982;3,289030075;575,9169922;1118,689941
1566;B1567;176,9869995;4,410699844;-37,62580109;-8,831419945;8,393400192;508,6149902;1024,670044
1567;B1568;66,80139923;10,49499989;-0,135095999;-14,51809978;3,800329924;60,94440079;146,6849976
1568;B1569;10,09749985;16,73089981;-5,008969784;-12,44890022;3,457159996;690,0720215;659,8519897
1569;B1570;147,529007;3,025749922;-5,106619835;-9,508859634;2,166280031;669,882019;664,6339722
1570;B1571;191,8890076;8,946700096;-47,63290024;-7,315259933;2,925349951;1037,97998;885,0969849
1571;B1572;336,3710022;15,81229973;-2,292309999;-16,26980019;2,30960989;978,2210083;894,0800171
1572;B1573;2,960939884;25,21570015;-4,603849888;-16,24449921;2,824399948;1086,650024;765,1229858
1573;B1574;131,0549927;9,461979866;-1,861039996;-0,771418989;9,869720459;1273,97998;642,7819824
1574;B1575;225;4,589069843;-6,308269978;-5,04861021;4,176839828;1407,530029;535,4639893
1575;B1576;353,9909973;8,805430412;-39,15420151;-9,478699684;1,989339948;1536,839966;537,3759766
1576;B1577;188,1300049;1,642019987;-61,68009949;-1,902840018;7,887239933;1635,290039;595,1740112
1577;B1578;306,8699951;4,6354599;-13,01309967;-12,8458004;4,22176981;1682,839966;539,3400269
1578;B1579;315;2,95381999;-44,14530182;-0,939464986;9,500889778;1764,089966;648,2600098
1579;B1580;46,5481987;11,98099995;-1,117630005;-14,79339981;3,325989962;1585,469971;889,4279785
1580;B1581;98,13009644;3,281349897;-20,81579971;-1,522840023;9,7666502;1767,25;721,257019
1581;B1582;104,9309998;7,174190044;-1,192450047;-15,42450047;2,518899918;1842,780029;799,9569702
1582;B1583;108,4349976;8,026949883;-8,864999771;-14,15330029;3,785779953;1913,030029;1037,689941
1583;B1584;26,56509972;1,038669944;4,861460209;-10,34150028;1,887619972;2059,02002;897,3099976
1584;B1585;306,8699951;11,45880032;-3,160350084;-16,83510017;2,369679928;2079,939941;859,3900146
1585;B1586;19,8852005;11,45429993;-1,238160014;-17,14069939;2,231489897;2254,73999;1029,97998
1586;B1587;327,0950012;4,692790031;8,334259987;-11,0862999;6,757669926;2274,649902;996,0319824
1587;B1588;334,9830017;7,644159794;3,533900023;-13,75209999;4,188439846;2068,110107;789,4920044
1588;B1589;112,0110016;11,61380005;1,360540032;-14,59700012;3,335269928;2170,459961;1153,540039
1589;B1590;189,4620056;2,823519945;-5,301370144;3,810349941;0;2500,52002;1220,890015
1590;B1591;228,6519928;15,11030006;3,938509941;-16,50790024;2,69253993;2518,27002;1292,290039
1591;B1592;120,0690002;5,086190224;-2,556930065;-13,39430046;4,149620056;2258,52002;1118,939941
1592;B1593;136,7899933;10,40120029;-2,613120079;-13,67640018;4,461669922;1246,5;904,6350098
1593;B1594;288,4349976;2,202519894;-21,81570053;-7,700920105;3,38951993;1356,150024;793,5859985
1594;B1595;296,5650024;11,27869987;-4,307050228;-15,1729002;3,237070084;1442,26001;708,2789917
1595;B1596;119,7450027;7,448560238;-7,578979969;-12,8178997;4,505620003;1434,550049;715,2589722
1596;B1597;120,9639969;1,354159951;-52,61899948;-1,75109005;8,077320099;1906,900024;243,253006
1597;B1598;51,34019852;5,928030014;-39,82289886;-10,16569996;1,790740013;2058,5;91,228302
1598;B1599;72,34989929;10,60249996;-26,67989922;-16,69989967;2,042730093;2138,459961;30,34910011
1599;B1600;57,17150116;16,65309906;1,791000009;-14,92599964;3,512140036;2525,469971;377,2279968
1600;B1601;115,973999;9,974780083;-32,27370071;-10,88490009;6,780550003;2420,560059;271,3699951
1601;B1602;329,0360107;13,30000019;-46,49639893;-2,73762989;6,660729885;2805,709961;656,5159912
1602;B1603;115,3460007;4,871640205;-5,200970173;-11,35159969;5,953259945;2819,76001;1163,199951
1603;B1604;86,18589783;3,487620115;-24,45560074;-9,586999893;6,125160217;2852,26001;1223,939941
1604;B1605;335,5559998;5,595449924;0,251560003;-0,919384003;8,574390411;2621,52002;1158
1605;B1606;326,3099976;1,674520016;-12,47159958;-11,90170002;4,815139771;2637,590088;1075,670044
1606;B1607;189,4620056;5,633399963;-15,20429993;-10,43089962;6,463630199;2770,620117;1290,920044
1607;B1608;69,77510071;26,22159958;9,747369766;-17,44280052;2,230210066;3487,120117;1736,540039
1608;B1609;113,961998;4,565700054;-8,851449966;-10,79290009;5,545229912;3691,929932;1767,170044
1609;B1610;240,6419983;8,466039658;-15,22560024;4,857419968;0;3670,699951;1676,459961
1610;B1611;34,38029861;20,47190094;10,02029991;-16,37030029;2,925669909;4007,070068;1338,619995
1611;B1612;83,92749786;20,96839905;-12,80239964;-16,99419975;2,658119917;4003,300049;2177,389893
1612;B1613;49,25880051;28,38780022;-3,496560097;-16,42700005;3,192759991;3869,530029;2116,560059
1613;B1614;64,98310089;7,644159794;-20,01950073;-12,81849957;4,458859921;3993,47998;2395,899902
1614;B1615;78,36640167;15,71969986;-6,913300037;-14,93770027;3,766000032;3904,610107;2313,5
1615;B1616;29,35779953;16,57780075;-1,435330033;-16,50740051;2,51609993;4189,319824;1899,410034
1616;B1617;17,87870026;27,84350014;-1,09939003;-15,15149975;4,027100086;5619,310059;817,9660034
1617;B1618;47,72629929;6,873030186;-1,841189981;-13,44419956;4,200099945;5037,75;598,9819946
1618;B1619;23,19860077;13,87419987;-3,476310015;-14,92080021;3,711509943;5121,569824;680,1370239
1619;B1620;10,88549995;12,11600018;-0,089531302;-16,8362999;2,384000063;5247,580078;807,1519775
1620;B1621;7,696050167;8,607150078;-3,239429951;-15,69489956;2,873409986;5212,799805;714,2670288
1621;B1622;11,30990028;7,070300102;5,256599903;-15,92409992;2,626590014;5273,47998;738,7990112
1622;B1623;30,17350006;11,40060043;-2,628779888;-15,88899994;2,867729902;5376,47998;807,2410278
1623;B1624;355,7109985;18,0163002;-0,837037981;-17,35860062;2,341120005;6057,509766;1250,869995
1624;B1625;39,47249985;10,12419987;-3,261859894;-13,29059982;4,759490013;5971,990234;1162,969971
1625;B1626;71,56500244;2,202519894;-22,03059959;1,04587996;14,16399956;5666,209961;847,723999
1626;B1627;189,2929993;12,73159981;3,592940092;-16,15200043;2,762130022;5836,75;1016,289978
1627;B1628;93,99089813;9,912240028;-1,108060002;-16,14660072;2,570990086;6222,430176;1066,5
1628;B1629;344,0549927;3,378129959;-2,98645997;-8,812339783;7,16437006;6252,759766;1036,170044
1629;B1630;337,8340149;13,30000019;-2,028650045;-16,81710052;2,463860035;6325,140137;988,2639771
1630;B1631;153,4349976;2,076669931;-10,84399986;-15,46809959;2,027709961;6577,939941;709,4249878
1631;B1632;204,1459961;7,34153986;-4,40846014;-14,72679996;3,298199892;6678,689941;735,8480225
1632;B1633;253,1790009;10,32139969;-5,66738987;-14,58909988;3,634560108;6884,25;859,4290161
1633;B1634;206,5650024;7,232850075;-4,022570133;-13,80729961;4,011030197;6838,5;808,6870117
1634;B1635;274,2359924;12,3810997;-1,717380047;-15,27830029;3,343539953;6871,350098;435,1919861
1635;B1636;26,56509972;1,038669944;-0,915759027;-5,831319809;4,037370205;6486,299805;780,9180298
1636;B1637;341,5650024;1,46875;9,768989563;-9,002120018;2,141340017;6530,930176;639,6779785
1637;B1638;45;2,95381999;-5,508180141;-7,591030121;11,82750034;6355,060059;766,3540039
1638;B1639;194,0359955;3,82517004;-4,372529984;-13,49009991;3,538000107;7256,390137;619,9530029
1639;B1640;46,63660049;11,35109997;7,952300072;-18,38150024;1,741080046;6652,700195;518,3410034
1640;B1641;315;1,313740015;16,18040085;-8,924090385;1,928979993;6689,029785;432,3819885
1641;B1642;54,46229935;3,989840031;-4,481719971;-14,71920013;2,57152009;6999,180176;232,3999939
1642;B1643;180;0,464549989;-44,33539963;-10,88249969;1,591169953;6958,799805;146,6410065
1643;B1644;0;4,6354599;-6,50977993;-12,6225996;4,418230057;6845,819824;649,6560059
1644;B1645;64,98310089;3,839169979;5,667910099;-14,73139954;2,734869957;7329,77002;445,1109924
1645;B1646;180;0,464549989;-7,020100117;-6,200359821;3,401259899;6923,939941;477,3500061
1646;B1647;305,5379944;1,997339964;-3,889460087;-11,51720047;4,476240158;7127,660156;285,7200012
1647;B1648;190,3049927;5,17979002;-5,058640003;-9,37664032;9,457619667;215,2610016;1204,609985
1648;B1649;253,7400055;11,45880032;-1,570930004;-15,61870003;3,054430008;259,105011;1177,420044
1649;B1650;192,0310059;14,1899004;-1,753800035;-17,99500084;2,032259941;130,1779938;1272,660034
1650;B1651;207,6459961;5,489699841;-14,59010029;-15,4513998;2,509239912;73,22949982;1314,819946
1651;B1652;217,875;2,646519899;-47,98699951;-17,68729973;1,570629954;43,00159836;1393,52002
1652;B1653;225;3,281349897;-5,276500225;-8,975170135;2,200109959;30,39850044;1397,930054
1653;B1654;270;6,017069817;-4,383069992;-14,23060036;3,473579884;474,993988;922,4660034
1654;B1655;259,2869873;8,67980957;-8,893529892;-15,39439964;3,117310047;465,5700073;910,9500122
1655;B1656;265,6010132;9,010660172;-2,588759899;-10,29129982;8,089179993;715,3880005;687,5109863
1656;B1657;113,6289978;8,059619904;-18,69009972;-17,45499992;1,974439979;667,5869751;664,6160278
1657;B1658;147,9949951;8,697870255;-19,86540031;-17,15730095;1,959339976;654,7160034;695,0139771
1658;B1659;95,90609741;13,30000019;-8,435569763;-16,43869972;2,72239995;1044,880005;275,6690063
1659;B1660;90;1,85758996;-11,59809971;-11,39410019;1,402359962;982,4050293;298,7510071
1660;B1661;36,25379944;4,3125;-29,29120064;-17,08839989;1,819730043;987,125;373,052002
1661;B1662;308,6600037;8,852789879;8,782420158;-16,13190079;2,63064003;1185,079956;146,8430023
1662;B1663;146,6889954;9,636179924;-1,239189982;-15,58790016;2,979239941;1243,430054;91,21179962
1663;B1664;153,4349976;6,208320141;6,945439816;-13,31840038;3,889389992;1420,839966;164,7819977
1664;B1665;120,6190033;12,99800014;4,316090107;-16,6909008;2,673409939;1531,420044;251,6239929
1665;B1666;45;5,241230011;-9,684949875;-9,692689896;7,769859791;1397,030029;117,3040009
1666;B1667;275,7109985;9,256170273;4,609670162;-10,71850014;7,797699928;1336,199951;73,25769806
1667;B1668;358,6679993;9,891300201;1,407449961;-17,87730026;1,959370017;1240,709961;159,7429962
1668;B1669;139,7640076;3,949320078;2,663130045;-12,96319962;3,850600004;1357,25;184,7969971
1669;B1670;10,4914999;6,352039814;-65,49299622;-9,639149666;6,069320202;1096,329956;433,1570129
1670;B1671;329,0360107;10,70890045;-5,802539825;-6,422579765;3,224339962;1269,439941;555,9470215
1671;B1672;57,52880096;11,93840027;12,8071003;-17,01409912;2,2051301;2019,420044;485,3059998
1672;B1673;231,0090027;6,25094986;-16,12050056;-10,82400036;6,039979935;2036,390015;528,4940186
1673;B1674;48,12210083;17,52610016;-8,084349632;-17,87759972;2,14470005;2731,719971;914,7670288
1674;B1675;300,9639893;2,706809998;-39,3146019;-12,5600996;4,678120136;2801,370117;994,7180176
1675;B1676;156,6889954;28,5007;3,105629921;-18,5;2,149849892;2867,120117;1040,939941
1676;B1677;90;2,785170078;-39,56200027;-11,51710033;4,173729897;3083,030029;904,2969971
1677;B1678;76,82740021;11,07229996;-35,80260086;-11,91679955;3,820600033;1682,079956;360,7080078
1678;B1679;281,3099976;1,18422997;-47,32720184;-9,303770065;2,067889929;1735,329956;238,753006
1679;B1680;65,92449951;11,78820038;4,509980202;-6,169239998;3,338200092;1657,26001;168,173996
1680;B1681;27,34989929;14,82759953;13,28540039;-14,54850006;3,254590034;1578,300049;130,6009979
1681;B1682;45;11,34659958;-0,445217013;-3,195110083;6,123829842;1830,26001;202,9649963
1682;B1683;62,19850159;14,14780045;-16,73130035;-14,66919994;2,207700014;1807,290039;135,1349945
1683;B1684;186,7100067;7,901519775;-31,33480072;-14,45440006;3,68253994;2389,399902;893,0130005
1684;B1685;203,6289978;15,81229973;-11,21290016;-16,71500015;2,588749886;2438,52002;805,6450195
1685;B1686;236,3099976;1,674520016;8,649909973;-6,120440006;4,797689915;1631,069946;221,095993
1686;B1687;130,2359924;3,949320078;-2,419850111;-4,820340157;4,371960163;1432,709961;378,4179993
1687;B1688;121,7590027;5,717840195;10,73560047;-6,036839962;3,45024991;1454,209961;295,2130127
1688;B1689;28,49559975;9,171330452;-9,065770149;-4,950600147;4,676509857;1935,400024;291,355011
1689;B1690;249,4440002;3,962869883;-3,738339901;-9,69781971;1,904039979;1754,609985;87,46730042
1690;B1691;108,4349976;0,734493971;-32,77429962;-2,616480112;6,793610096;1124,329956;952,2349854
1691;B1692;74,24880219;9,329039574;-57,48479843;-14,5138998;3,023649931;1063,52002;794,5700073
1692;B1693;309,8059998;3,623490095;-11,13739967;-2,708230019;7,679769993;1146,969971;811,8200073
1693;B1694;351,8699951;4,915309906;-13,67269993;-12,13269997;5,095580101;2313,899902;2350,860107
1694;B1695;60,94540024;2,390079975;-12,58440018;-9,009849548;7,854310036;2430,76001;2185,969971
1695;B1696;23,19860077;1,768429995;-22,1942997;-2,161710024;7,560239792;2296,840088;2253,22998
1696;B1697;5,042449951;15,46930027;-1,659669995;-15,69299984;3,164680004;3850,959961;1328,300049
1697;B1698;315;12,91639996;-9,033100128;-15,82079983;3,003410101;3792,580078;1348,51001
1698;B1699;160,2779999;12,85770035;-2,093159914;-15,74339962;3,010910034;6155,629883;1639,849976
1699;B1700;71,56500244;4,398550034;-12,06289959;-12,25949955;3,85236001;6143,27002;1584,459961
1700;B1701;270;4,173649788;-31,55369949;4,798890114;0;6583,580078;1072,369995
1701;B1702;88,02510071;13,23950005;-23,4442997;-6,469540119;3,21645999;6626,490234;1040,079956
1702;B1703;108,4349976;4,398550034;-16,68199921;-12,86950016;4,230360031;6113,549805;1509,22998
1703;B1704;273,0130005;8,769729614;30,09690094;-18,24040031;1,697329998;5983,589844;1639,189941
1704;B1705;128,6600037;8,852789879;21,7723999;-15,4229002;2,98187995;5883,22998;1743,73999
1705;B1706;123,6900024;1,674520016;7,476960182;-11,46280003;4,523530006;5998;1625,829956
1706;B1707;168,2319946;11,24230003;-13,22780037;-13,38679981;4,872129917;6157,160156;1466,670044
1707;B1708;115,0169983;3,839169979;-79,39450073;-3,118910074;6,14413023;6320,899902;1301,719971
1708;B1709;321,8429871;8,214509964;-52,64979935;-10,6875;7,582749844;5646,850098;2433,929932
1709;B1710;348,6900024;2,367449999;-39,64619827;-7,702660084;8,956529617;5690,450195;2356,209961
1710;B1711;311,4240112;10,41600037;-5,110859871;-9,943650246;9,560720444;4736,72998;3464,550049
1711;B1712;68,96250153;12,7276001;-7,263539791;-10,57349968;8,303009987;4746,620117;3564,550049
1712;B1713;120,3239975;13,97799969;-20,37070084;-8,353520393;13,07520008;4124,709961;2777,23999
1713;B1714;57,52880096;3,025749922;-7,30783987;-10,63619995;6,271150112;2447,340088;1797,209961
1714;B1715;243,4349976;1,038669944;-1,014109969;-7,602739811;2,897619963;1741,400024;2605,120117
1715;B1716;106,9280014;5,566810131;0,911876976;-7,661980152;2,620739937;1788,050049;2584,800049
1716;B1717;332,3540039;5,489699841;-4,817739964;-6,974589825;2,841579914;1787,839966;2135,02002
1717;B1718;357,2070007;18,40889931;-0,289743006;-17,89039993;1,917770028;1690,439941;2276,389893
1718;B1719;358,4230042;23,84830093;10,43099976;-16,1128006;2,827929974;1748,869995;2266,209961
1719;B1720;194,0359955;1,914720058;-27,63419914;-5,952589989;3,941910028;1902,420044;2806,909912
1720;B1721;206,5650024;2,076669931;-40,26520157;-8,047889709;2,724829912;1832,47998;2696,199951
1721;B1722;118,1419983;11,18290043;-49,59389877;-9,065420151;2,228399992;338,92099;1823,26001
1722;B1723;32,47119904;3,025749922;-41,74010086;-6,697730064;3,298049927;528,1300049;2060,879883
1723;B1724;158,1990051;7,462709904;-52,18560028;-14,87090015;3,242470026;42,90850067;2016,060059
1724;B1725;203,4589996;13,18239975;-5,653250217;-15,1093998;3,329430103;43,63650131;2019,180054
1725;B1726;138,4680023;10,73289967;-8,874919891;-12,13589954;5,454730034;1150,390015;764,9140015
1726;B1727;108,4349976;2,202519894;-0,187841997;6,978390217;0;1044,689941;593,3270264
1727;B1728;304,8240051;12,79880047;-2,968019962;-15,59430027;3,114639997;3239,820068;259,4360046
1728;B1729;355,6010132;3,025749922;-20,81170082;-2,499629974;6,95593977;3229,639893;198,2460022
1729;B1730;0;8,757800102;0,508422017;-12,38239956;5,324389935;2999,219971;167,3739929
1730;B1731;276,519989;15,94099998;1,387179971;-16,13669968;2,51293993;3218,909912;249,7640076
1731;B1732;323,1300049;2,321530104;-31,53759956;-0,241549;10,94869995;3257,649902;1234,280029
1732;B1733;267,8789978;6,25094986;-5,736330032;-14,5170002;3,480279922;3326,76001;1278,810059
1733;B1734;141,3399963;5,928030014;-0,157848999;-14,69489956;3,271600008;4199,700195;312,2449951
1734;B1735;21,03750038;3,231859922;2,091540098;-13,25209999;2,950920105;4336,850098;526,8270264
1735;B1736;188,1300049;1,642019987;-22,55450058;-13,32520008;2,891570091;4480,950195;364,2219849
1736;B1737;358,0249939;6,709290028;-6,212590218;-16,16810036;2,355249882;4548,950195;316,1159973
1737;B1738;34,28689957;12,18290043;0,859727979;-13,42029953;4,12364006;4686,109863;219,8150024
1738;B1739;184,3990021;6,03470993;-2,687360048;-14,19120026;3,37232995;4572,930176;285,8190002
1739;B1740;122,9049988;4,692790031;-12,41160011;-10,35029984;7,276329994;4571,939941;426,6329956
1740;B1741;236,3099976;1,674520016;-43,5931015;0,584057987;12,94320011;4070,179932;225,2599945
1741;B1742;354,8059998;2,563910007;-3,737979889;-8,893059731;9,370599747;4217,240234;336,7909851
1742;B1743;98,53079987;9,312279701;-2,568530083;-15,45950031;2,893429995;4217,589844;316,4400024
1743;B1744;95,52749634;7,196249962;-2,859669924;-10,39690018;7,709660053;5064,279785;1162,300049
1744;B1745;41,18590164;9,78057003;-7,448329926;-11,47869968;6,671750069;5184,609863;1283,829956
1745;B1746;271,5910034;16,27799988;15,4083004;-16,93630028;2,492820024;3701,76001;2095,090088
1746;B1747;285,2550049;13,01350021;-6,765850067;-13,9435997;4,18295002;3083,550049;2987,27002
1747;B1748;20,55599976;3,962869883;3,251709938;-11,38780022;6,271709919;3173,580078;3088,909912
1748;B1749;88,45179749;16,70499992;-5,683499813;-18,07760048;2,051599979;3028,23999;2952,669922
1749;B1750;39,55970001;6,896090031;-28,59550095;-15,62709999;2,533220053;2300,26001;2437,47998
1750;B1751;266,6340027;7,861470222;0,130028993;-14,61030006;3,455070019;2019,150024;1345,109985
1751;B1752;128,5410004;17,00390053;0,467963994;-16,31900024;2,79618001;2149,899902;2366,399902
1752;B1753;134,029007;18,69140053;2,627049923;-18,14150047;2,03260994;2050,209961;2249,98999
1753;B1754;71,56500244;7,305500031;-31,42740059;-15,87049961;2,624700069;2227,050049;2376,939941
1754;B1755;127,875;5,28178978;-8,500379562;-14,13080025;3,306129932;2067,310059;2231,72998
1755;B1756;95,52749634;7,196249962;-1,359979987;-14,76760006;3,127959967;2024,410034;2188,840088
1756;B1757;86,63349915;3,949320078;-33,20439911;-16,36269951;2,194730043;2054,709961;2204,570068
1757;B1758;39,80559921;3,623490095;-18,59140015;-6,738580227;10,85280037;1907,790039;2090
1758;B1759;152,3540039;5,489699841;-4,781990051;-1,236879945;9,453339577;1816,569946;2048,949951
1759;B1760;342,8970032;6,293270111;-16,85619926;-15,19489956;3,073810101;1622,560059;2046,280029
1760;B1761;54,46229935;9,891300201;2,206439972;-14,96749973;3,281919956;1336,949951;1901,589966
1761;B1762;85,6013031;9,010660172;-6,393859863;-13,37250042;4,375450134;1305,660034;1938,680054
1762;B1763;27,47439957;6,516940117;-12,94729996;-17,08909988;2,056349993;1450,150024;1873,619995
1763;B1764;328,2409973;11,32400036;-0,168700993;-7,91094017;13,31260014;1351,709961;1757,390015
1764;B1765;339,7749939;4,692790031;1,015630007;-16,0034008;2,120559931;1235,300049;1658,77002
1765;B1766;162,4080048;9,891300201;1,114650011;-16,33699989;2,546050072;1062,530029;1662,939941
1766;B1767;180;1,85758996;2,347959995;-4,877870083;19,62479973;1041,410034;1426,410034
1767;B1768;186,3399963;8,353839874;-0,104796;-11,30360031;6,013249874;930,1719971;1407,040039
1768;B1769;125,0739975;13,10599995;-4,182829857;-15,75979996;3,082849979;790,3369751;1383,199951
1769;B1770;118,3010025;3,425489902;1,606459975;-14,54389954;2,870320082;823,8770142;1279,050049
1770;B1771;195,2550049;5,28178978;-3,05588007;-13,42280006;4,210519791;838,3540039;1370,180054
1771;B1772;96,34020233;2,102440119;0,170898005;-14,12619972;2,911240101;781,1350098;1182,300049
1772;B1773;182,1210022;6,25094986;-1,374449968;-15,47780037;2,706729889;783,9019775;1018,169983
1773;B1774;156,8009949;1,768429995;1,402240038;-6,968050003;3,216350079;925,5759888;926,3549805
1774;B1775;339,7749939;4,692790031;1,87074995;-8,72424984;8,561329842;1077,199951;989,1300049
1775;B1776;27,47439957;6,516940117;-12,01039982;-11,80729961;6,109389782;1346,23999;868,0029907
1776;B1777;264,0939941;30,58200073;4,207049847;-18,96479988;1,975819945;1419,400024;841,2940063
1777;B1778;329,0360107;9,395759583;-6,707849979;-15,60029984;2,801340103;1218,329956;735,3699951
1778;B1779;82,875;3,740080118;-3,275949955;-12,32129955;4,593659878;837,3239746;534,4140015
1779;B1780;83,65979767;4,199240208;-2,547509909;-5,168900013;19,73180008;694,1060181;472,9079895
1780;B1781;275,5280151;14,17240047;-3,405109882;-16,64929962;2,46062994;1021,669983;435,2739868
1781;B1782;136,9089966;9,764639854;1,232310057;-15,64850044;2,559730053;431,0069885;194,6589966
1782;B1783;93,36650085;3,949320078;3,541980028;-15,62660027;2,223619938;182,6690063;151,779007
1783;B1784;97,30580139;9,056879997;-16,98929977;-12,23099995;5,739739895;1792,810059;1305,420044
1784;B1785;105,2549973;2,646519899;2,481139898;-11,03969955;6,199399948;1648,949951;1174,969971
1785;B1786;146,3099976;1,674520016;-13,43420029;-9,537690163;7,636769772;1494,599976;1032,910034
1786;B1787;164,0549927;6,732940197;-12,28909969;-11,38679981;5,784759998;1430,079956;943,0490112
